namapemda,provinsi,tahun,name,jenis,nilai
Provinsi Lampung,Provinsi Lampung,2024,53. Belanja Modal,Anggaran,1182958401541.3
Provinsi Lampung,Provinsi Lampung,2024,53. Belanja Modal,Realisasi,420964344075.79
Provinsi Lampung,Provinsi Lampung,2024,53. Belanja Modal,Anggaran,1182958401541.3
Provinsi Lampung,Provinsi Lampung,2024,53. Belanja Modal,Realisasi,420964344075.79
Provinsi Lampung,Provinsi Lampung,2024,53. Belanja Modal,Anggaran,1182958401541.3
Provinsi Lampung,Provinsi Lampung,2024,53. Belanja Modal,Realisasi,420964344075.79
Provinsi Lampung,Provinsi Lampung,2024,54. Belanja Lainnya,Anggaran,2637717259989.6
Provinsi Lampung,Provinsi Lampung,2024,54. Belanja Lainnya,Realisasi,1947483141984.5
Provinsi Lampung,Provinsi Lampung,2024,54. Belanja Lainnya,Anggaran,2637717259989.6
Provinsi Lampung,Provinsi Lampung,2024,54. Belanja Lainnya,Realisasi,1947483141984.5
Provinsi Lampung,Provinsi Lampung,2024,54. Belanja Lainnya,Anggaran,2637717259989.6
Provinsi Lampung,Provinsi Lampung,2024,54. Belanja Lainnya,Realisasi,1947483141984.5
Provinsi Lampung,Provinsi Lampung,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,99666494000.0
Provinsi Lampung,Provinsi Lampung,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Lampung,Provinsi Lampung,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,99666494000.0
Provinsi Lampung,Provinsi Lampung,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Lampung,Provinsi Lampung,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,99666494000.0
Provinsi Lampung,Provinsi Lampung,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Lampung,Provinsi Lampung,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,108275140000.0
Provinsi Lampung,Provinsi Lampung,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Lampung,Provinsi Lampung,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,108275140000.0
Provinsi Lampung,Provinsi Lampung,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Lampung,Provinsi Lampung,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,108275140000.0
Provinsi Lampung,Provinsi Lampung,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Maluku,Provinsi Maluku,2024,41. PAD,Anggaran,757451808188.0
Provinsi Maluku,Provinsi Maluku,2024,41. PAD,Realisasi,536275841224.66
Provinsi Maluku,Provinsi Maluku,2024,41. PAD,Anggaran,757451808188.0
Provinsi Maluku,Provinsi Maluku,2024,41. PAD,Realisasi,536275841224.66
Provinsi Maluku,Provinsi Maluku,2024,41. PAD,Anggaran,757451808188.0
Provinsi Maluku,Provinsi Maluku,2024,41. PAD,Realisasi,536275841224.66
Provinsi Maluku,Provinsi Maluku,2024,42. TKDD,Anggaran,2441784793000.0
Provinsi Maluku,Provinsi Maluku,2024,42. TKDD,Realisasi,1665613226934.0
Provinsi Maluku,Provinsi Maluku,2024,42. TKDD,Anggaran,2441784793000.0
Provinsi Maluku,Provinsi Maluku,2024,42. TKDD,Realisasi,1665613226934.0
Provinsi Maluku,Provinsi Maluku,2024,42. TKDD,Anggaran,2441784793000.0
Provinsi Maluku,Provinsi Maluku,2024,42. TKDD,Realisasi,1665613226934.0
Provinsi Maluku,Provinsi Maluku,2024,43. Pendapatan Lainnya,Anggaran,420000000.0
Provinsi Maluku,Provinsi Maluku,2024,43. Pendapatan Lainnya,Realisasi,213784000.0
Provinsi Maluku,Provinsi Maluku,2024,43. Pendapatan Lainnya,Anggaran,420000000.0
Provinsi Maluku,Provinsi Maluku,2024,43. Pendapatan Lainnya,Realisasi,213784000.0
Provinsi Maluku,Provinsi Maluku,2024,43. Pendapatan Lainnya,Anggaran,420000000.0
Provinsi Maluku,Provinsi Maluku,2024,43. Pendapatan Lainnya,Realisasi,213784000.0
Provinsi Maluku,Provinsi Maluku,2024,51. Belanja Pegawai,Anggaran,1223284406242.0
Provinsi Maluku,Provinsi Maluku,2024,51. Belanja Pegawai,Realisasi,751537680623.0
Provinsi Maluku,Provinsi Maluku,2024,51. Belanja Pegawai,Anggaran,1223284406242.0
Provinsi Maluku,Provinsi Maluku,2024,51. Belanja Pegawai,Realisasi,751537680623.0
Provinsi Maluku,Provinsi Maluku,2024,51. Belanja Pegawai,Anggaran,1223284406242.0
Provinsi Maluku,Provinsi Maluku,2024,51. Belanja Pegawai,Realisasi,751537680623.0
Provinsi Maluku,Provinsi Maluku,2024,52. Belanja Barang dan Jasa,Anggaran,952391402572.0
Provinsi Maluku,Provinsi Maluku,2024,52. Belanja Barang dan Jasa,Realisasi,450471867880.4
Provinsi Maluku,Provinsi Maluku,2024,52. Belanja Barang dan Jasa,Anggaran,952391402572.0
Provinsi Maluku,Provinsi Maluku,2024,52. Belanja Barang dan Jasa,Realisasi,450471867880.4
Provinsi Maluku,Provinsi Maluku,2024,52. Belanja Barang dan Jasa,Anggaran,952391402572.0
Provinsi Maluku,Provinsi Maluku,2024,52. Belanja Barang dan Jasa,Realisasi,450471867880.4
Provinsi Maluku,Provinsi Maluku,2024,53. Belanja Modal,Anggaran,406582066488.0
Provinsi Maluku,Provinsi Maluku,2024,53. Belanja Modal,Realisasi,126666680790.0
Provinsi Maluku,Provinsi Maluku,2024,53. Belanja Modal,Anggaran,406582066488.0
Provinsi Maluku,Provinsi Maluku,2024,53. Belanja Modal,Realisasi,126666680790.0
Provinsi Maluku,Provinsi Maluku,2024,53. Belanja Modal,Anggaran,406582066488.0
Provinsi Maluku,Provinsi Maluku,2024,53. Belanja Modal,Realisasi,126666680790.0
Provinsi Maluku,Provinsi Maluku,2024,54. Belanja Lainnya,Anggaran,595510360409.0
Provinsi Maluku,Provinsi Maluku,2024,54. Belanja Lainnya,Realisasi,544283878016.0
Provinsi Maluku,Provinsi Maluku,2024,54. Belanja Lainnya,Anggaran,595510360409.0
Provinsi Maluku,Provinsi Maluku,2024,54. Belanja Lainnya,Realisasi,544283878016.0
Provinsi Maluku,Provinsi Maluku,2024,54. Belanja Lainnya,Anggaran,595510360409.0
Provinsi Maluku,Provinsi Maluku,2024,54. Belanja Lainnya,Realisasi,544283878016.0
Provinsi Maluku,Provinsi Maluku,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,114783860155.0
Provinsi Maluku,Provinsi Maluku,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,98370079274.77
Provinsi Maluku,Provinsi Maluku,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,114783860155.0
Provinsi Maluku,Provinsi Maluku,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,98370079274.77
Provinsi Maluku,Provinsi Maluku,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,114783860155.0
Provinsi Maluku,Provinsi Maluku,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,98370079274.77
Provinsi Maluku,Provinsi Maluku,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,136672225632.0
Provinsi Maluku,Provinsi Maluku,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,102504169224.0
Provinsi Maluku,Provinsi Maluku,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,136672225632.0
Provinsi Maluku,Provinsi Maluku,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,102504169224.0
Provinsi Maluku,Provinsi Maluku,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,136672225632.0
Provinsi Maluku,Provinsi Maluku,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,102504169224.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,41. PAD,Anggaran,966612786542.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,41. PAD,Realisasi,623859176546.48
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,41. PAD,Anggaran,966612786542.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,41. PAD,Realisasi,623859176546.48
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,41. PAD,Anggaran,966612786542.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,41. PAD,Realisasi,623859176546.48
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,42. TKDD,Anggaran,3091458441000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,42. TKDD,Realisasi,1917015035091.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,42. TKDD,Anggaran,3091458441000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,42. TKDD,Realisasi,1917015035091.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,42. TKDD,Anggaran,3091458441000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,42. TKDD,Realisasi,1917015035091.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,43. Pendapatan Lainnya,Anggaran,45941300000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,43. Pendapatan Lainnya,Realisasi,132685415.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,43. Pendapatan Lainnya,Anggaran,45941300000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,43. Pendapatan Lainnya,Realisasi,132685415.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,43. Pendapatan Lainnya,Anggaran,45941300000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,43. Pendapatan Lainnya,Realisasi,132685415.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,51. Belanja Pegawai,Anggaran,1176999535069.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,51. Belanja Pegawai,Realisasi,670912351102.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,51. Belanja Pegawai,Anggaran,1176999535069.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,51. Belanja Pegawai,Realisasi,670912351102.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,51. Belanja Pegawai,Anggaran,1176999535069.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,51. Belanja Pegawai,Realisasi,670912351102.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,52. Belanja Barang dan Jasa,Anggaran,1349106414303.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,52. Belanja Barang dan Jasa,Realisasi,630516836238.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,52. Belanja Barang dan Jasa,Anggaran,1349106414303.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,52. Belanja Barang dan Jasa,Realisasi,630516836238.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,52. Belanja Barang dan Jasa,Anggaran,1349106414303.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,52. Belanja Barang dan Jasa,Realisasi,630516836238.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,53. Belanja Modal,Anggaran,654407948368.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,53. Belanja Modal,Realisasi,185866098385.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,53. Belanja Modal,Anggaran,654407948368.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,53. Belanja Modal,Realisasi,185866098385.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,53. Belanja Modal,Anggaran,654407948368.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,53. Belanja Modal,Realisasi,185866098385.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,54. Belanja Lainnya,Anggaran,844012324262.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,54. Belanja Lainnya,Realisasi,559977095215.12
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,54. Belanja Lainnya,Anggaran,844012324262.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,54. Belanja Lainnya,Realisasi,559977095215.12
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,54. Belanja Lainnya,Anggaran,844012324262.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,54. Belanja Lainnya,Realisasi,559977095215.12
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,10000000000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,10435918407.57
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,10000000000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,10435918407.57
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,10000000000.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,10435918407.57
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,89486305540.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,53203622880.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,89486305540.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,53203622880.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,89486305540.0
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,53203622880.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,41. PAD,Anggaran,3102559807674.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,41. PAD,Realisasi,1430106713171.31
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,41. PAD,Anggaran,3102559807674.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,41. PAD,Realisasi,1430106713171.31
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,41. PAD,Anggaran,3102559807674.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,41. PAD,Realisasi,1430106713171.31
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,42. TKDD,Anggaran,3075449431340.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,42. TKDD,Realisasi,2134021414444.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,42. TKDD,Anggaran,3075449431340.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,42. TKDD,Realisasi,2134021414444.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,42. TKDD,Anggaran,3075449431340.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,42. TKDD,Realisasi,2134021414444.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,43. Pendapatan Lainnya,Anggaran,6659462750.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,43. Pendapatan Lainnya,Realisasi,185644050.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,43. Pendapatan Lainnya,Anggaran,6659462750.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,43. Pendapatan Lainnya,Realisasi,185644050.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,43. Pendapatan Lainnya,Anggaran,6659462750.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,43. Pendapatan Lainnya,Realisasi,185644050.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,51. Belanja Pegawai,Anggaran,2257683969195.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,51. Belanja Pegawai,Realisasi,1707591758402.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,51. Belanja Pegawai,Anggaran,2257683969195.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,51. Belanja Pegawai,Realisasi,1707591758402.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,51. Belanja Pegawai,Anggaran,2257683969195.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,51. Belanja Pegawai,Realisasi,1707591758402.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,52. Belanja Barang dan Jasa,Anggaran,1912265474230.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,52. Belanja Barang dan Jasa,Realisasi,1507459913377.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,52. Belanja Barang dan Jasa,Anggaran,1912265474230.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,52. Belanja Barang dan Jasa,Realisasi,1507459913377.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,52. Belanja Barang dan Jasa,Anggaran,1912265474230.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,52. Belanja Barang dan Jasa,Realisasi,1507459913377.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,53. Belanja Modal,Anggaran,488653452150.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,53. Belanja Modal,Realisasi,281984360198.18
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,53. Belanja Modal,Anggaran,488653452150.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,53. Belanja Modal,Realisasi,281984360198.18
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,53. Belanja Modal,Anggaran,488653452150.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,53. Belanja Modal,Realisasi,281984360198.18
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,54. Belanja Lainnya,Anggaran,1449969248328.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,54. Belanja Lainnya,Realisasi,908329174811.69
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,54. Belanja Lainnya,Anggaran,1449969248328.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,54. Belanja Lainnya,Realisasi,908329174811.69
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,54. Belanja Lainnya,Anggaran,1449969248328.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,54. Belanja Lainnya,Realisasi,908329174811.69
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,50000000000.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,163944471055.89
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,50000000000.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,163944471055.89
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,50000000000.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,163944471055.89
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,122766826486.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,81632595314.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,122766826486.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,81632595314.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,122766826486.0
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,81632595314.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,41. PAD,Anggaran,1773480357656.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,41. PAD,Realisasi,990273051056.0701
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,41. PAD,Anggaran,1773480357656.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,41. PAD,Realisasi,990273051056.0701
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,41. PAD,Anggaran,1773480357656.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,41. PAD,Realisasi,990273051056.0701
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,42. TKDD,Anggaran,3388843369000.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,42. TKDD,Realisasi,2324548823162.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,42. TKDD,Anggaran,3388843369000.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,42. TKDD,Realisasi,2324548823162.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,42. TKDD,Anggaran,3388843369000.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,42. TKDD,Realisasi,2324548823162.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,43. Pendapatan Lainnya,Anggaran,2548344000.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,43. Pendapatan Lainnya,Realisasi,1040456517.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,43. Pendapatan Lainnya,Anggaran,2548344000.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,43. Pendapatan Lainnya,Realisasi,1040456517.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,43. Pendapatan Lainnya,Anggaran,2548344000.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,43. Pendapatan Lainnya,Realisasi,1040456517.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,51. Belanja Pegawai,Anggaran,1903659345191.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,51. Belanja Pegawai,Realisasi,1213694734151.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,51. Belanja Pegawai,Anggaran,1903659345191.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,51. Belanja Pegawai,Realisasi,1213694734151.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,51. Belanja Pegawai,Anggaran,1903659345191.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,51. Belanja Pegawai,Realisasi,1213694734151.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,52. Belanja Barang dan Jasa,Anggaran,1526942602790.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,52. Belanja Barang dan Jasa,Realisasi,561059820959.48
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,52. Belanja Barang dan Jasa,Anggaran,1526942602790.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,52. Belanja Barang dan Jasa,Realisasi,561059820959.48
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,52. Belanja Barang dan Jasa,Anggaran,1526942602790.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,52. Belanja Barang dan Jasa,Realisasi,561059820959.48
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,53. Belanja Modal,Anggaran,513162268419.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,53. Belanja Modal,Realisasi,194501859699.32
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,53. Belanja Modal,Anggaran,513162268419.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,53. Belanja Modal,Realisasi,194501859699.32
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,53. Belanja Modal,Anggaran,513162268419.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,53. Belanja Modal,Realisasi,194501859699.32
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,54. Belanja Lainnya,Anggaran,1226820373692.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,54. Belanja Lainnya,Realisasi,740364583175.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,54. Belanja Lainnya,Anggaran,1226820373692.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,54. Belanja Lainnya,Realisasi,740364583175.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,54. Belanja Lainnya,Anggaran,1226820373692.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,54. Belanja Lainnya,Realisasi,740364583175.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,169192086400.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,325987705818.76
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,169192086400.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,325987705818.76
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,169192086400.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,325987705818.76
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,163479566964.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,163479566964.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,163479566964.0
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
