namapemda,provinsi,tahun,level2,level3,jenis,nilai
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1074091826250
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,19875707000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,19875707000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,83248457000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,81656401603
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,103022690000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,103022690000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,67049048000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,43985795280
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,1000000000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,1000000000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,36000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,39189498000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,39189498000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,49187418000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,49187418000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,555422000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,555422000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,15871529000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,14205018454
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Anggaran,2182888000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Realisasi,2182888000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,1398557000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,1398557000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,11321444000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,11321444000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,457224137000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,457224137000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Anggaran,163233000
Provinsi Maluku Utara,Provinsi Maluku Utara,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Realisasi,163233000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,371613306000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,273052453745
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,3800000000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,3800000000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,5028141000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,5028141000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,336584940000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,336171964513
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1237387000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1237387000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,342000000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,342000000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Anggaran,2850000000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Realisasi,2850000000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,6846550000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,6846550000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,6853412000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,5482729600
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,1736442000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,1389153600
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,301434157000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,241147325600
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1496379022000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1496379022000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,45260025000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,45260025000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,11897823000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,11897823000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,116938449000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,116938449000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,58671528000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,47770399889
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,122447546000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,122447546000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,2393648000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,2393648000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,53282495000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,53282495000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,1403998000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,1403998000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,2877915000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,2877915000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,272123000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,272123000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,1014033000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,1014033000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,97378112000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,97378112000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,22270193000
Provinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,19580633000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,510764222000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,323395494092
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,4000000000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,4000000000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,10535381000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,10535381000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,528840370000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,527871394495
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1719244000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1719244000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,342000000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,342000000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Anggaran,2850000000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Realisasi,2850000000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,1811418000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,1811418000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,3271257000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,2617005600
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,9407676000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,7526140800
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,279652282000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,223721825600
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1658080793000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1658080793000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,46260799000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,46260799000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,43446304000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,43446304000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,192629872000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,192629872000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,43823096000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,32709894049
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,1562688000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,1562688000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,3056511000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,3056511000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,39742694000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,39742694000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,1543354000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,1543354000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,225235000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,225235000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,12273000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,12273000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Produksi,Anggaran,287062000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Produksi,Realisasi,287062000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Anggaran,681447000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Realisasi,681447000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,11346961000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,5673480500
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Anggaran,562464000
Provinsi Nusa Tenggara Timur,Provinsi Nusa Tenggara Timur,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Realisasi,348712700
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,147455984000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,96162899013
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,2866784000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,1433392000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,3141900000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,3069400000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1204455000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,602227500
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,342000000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,342000000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2330360000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,2330360000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,1715216000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,1372172800
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,697257993000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,697257993000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,20609379000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,20609379000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,53645574000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,53645574000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,6533885000
Provinsi Papua,Provinsi Papua,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,6533885000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,3230472000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,1615236000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,3820179000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,736254380
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,31732400000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,1095358000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,5733442000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,5733442000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Anggaran,3788859000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Realisasi,2462758350
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,4141443000
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,2691937950
Provinsi Papua,Provinsi Papua,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,305045000
